professor_id,professor_name,department,university,quality,difficulty,emotion,class_name,comment,thumbs_up,thumbs_down,review_date
2816744,Bulent Temel,Economics department,University of Texas at San Antonio,4,2,"<U+0001F60E>
AWESOME",ECO-2023,"Pretty good professor overall and not too hard. Lectures can be pretty boring and he has a ""no technology"" policy but it didn't seem to be enforced.",0,1,"Mar 24th, 2023"
2816744,Bulent Temel,Economics department,University of Texas at San Antonio,3,2,"<U+0001F610>
AVERAGE",ECO-2023,"Professor Temel was an easy professor. He did make attendance mandatory for this class, but he has changed it for the following semester. All tests are at home and on McGraw Hill. You honestly don't have to go to class if you are comfortable reading the material at home.",0,0,"Mar 6th, 2023"
2816744,Bulent Temel,Economics department,University of Texas at San Antonio,2,3,"<U+0001F616>
AWFUL",ECO-2023,"Grades constantly input wrong into an excel sheet bc he seems to struggle with technology. No electronics, handwritten notes only. The TA seems to do most of the work. ""Given"" up to a week to do assignments, but sometimes it's only 3 days bc the assignments didn't load. Doesn't respond to e-mails. Only took this class bc he had a good rating.",0,0,"Mar 6th, 2023"
2816744,Bulent Temel,Economics department,University of Texas at San Antonio,2,3,"<U+0001F616>
AWFUL",ECO-2023,"His lectures are very long and boring, and just mirror the assignments from McGraw Hill which makes showing up to class pointless. He doesn't answer his emails ever, so don't expect to get responses out of him at any point. It took him an average of 11 days to answer any emails I sent to him over the semester. I would not advise taking him.",0,0,"Feb 15th, 2023"
2816744,Bulent Temel,Economics department,University of Texas at San Antonio,3,3,"<U+0001F610>
AVERAGE",ECO-2023,"Sweet guy, can tell he wants you to succeed, boring long lectures. Doesn't like phones/laptops in class. Mandatory attendance, work online. Lectures repeat your textbook hw. Lengthy weekly McGraw concepts and quizzes. Exams are quiz compilations. Show up for the attendance grade & knock out ur hw in class for an A. 1 debate for great extra cred!",0,0,"Jan 29th, 2023"
2816744,Bulent Temel,Economics department,University of Texas at San Antonio,5,3,"<U+0001F60E>
AWESOME",ECO-2023,"You have a smartbook, quiz, and homework a week. Pretty easy to get through and if you need extra help google is your friend. Super sweet teacher and very caring and understanding. Attendance is mandatory unless you have someone else sign your name on the sheet.",0,0,"Nov 30th, 2022"
2816744,Bulent Temel,Economics department,University of Texas at San Antonio,5,4,"<U+0001F60E>
AWESOME",ECO-2023,Really good instructor. He uses lots of examples and anecdotes in classes. He has three assignments every week and one test every month. Tests are not difficult if you read the book. No paper in the class which I liked. I will take macro from him in the spring.,0,0,"Nov 27th, 2022"
2816744,Bulent Temel,Economics department,University of Texas at San Antonio,4,4,"<U+0001F60E>
AWESOME",ECO-2023,"Great instructor. His classes were easy to follow and interesting. He learns students' names. I haven't been, but he also has lunch with students on Mondays. Recommended.",0,0,"Nov 26th, 2022"
2816744,Bulent Temel,Economics department,University of Texas at San Antonio,5,4,"<U+0001F60E>
AWESOME",ECO-2023,"One of my favorite professors! He has a relaxed demeanor, offers a debate class and gives 5pts extra for participating it. 4 exams, 1 optional final. I would definitely take his classes again.",0,0,"Nov 26th, 2022"
2816744,Bulent Temel,Economics department,University of Texas at San Antonio,1,4,"<U+0001F616>
AWFUL",ECO-2023,He reads off his slides and then asks questions beyond what students have learned and or know. Expectations do not align with the level of information taught. I had to teach myself topics he neglected to speak on. His passion for the field is clear but his ability to translate that passion into teaching and creating a lesson plan lacks greatly.,0,0,"Nov 26th, 2022"
2816744,Bulent Temel,Economics department,University of Texas at San Antonio,5,2,"<U+0001F60E>
AWESOME",ECO-2023,"Great, caring professor. He actually teaches economics instead of preparing you for economics exams. Check out the book and you will ace through the tests. He also offers tutoring.",0,0,"Nov 23rd, 2022"
2816744,Bulent Temel,Economics department,University of Texas at San Antonio,5,2,"<U+0001F60E>
AWESOME",ECO-2023,"He's so sweet, he really is he just wants to see his students succeed. I've seen other reviews saying he gives out too much work, but to be honest I don't think it's that bad. The online assignments are very easy, they just take a little while to do.",0,0,"Nov 21st, 2022"
2816744,Bulent Temel,Economics department,University of Texas at San Antonio,5,4,"<U+0001F60E>
AWESOME",ECO-2023,Interesting lectures. He connects world events to what he teaches and I liked that. Assignments are from the textbook. Make sure to read the book.,0,0,"Nov 21st, 2022"
2816744,Bulent Temel,Economics department,University of Texas at San Antonio,4,3,"<U+0001F60E>
AWESOME",ECO-2023,I am with the last reviewer. I think not offering any extra days is not good. But generally it was a great class. I am a chemistry major and I didn't think I would be so interested in the economy. I will see if he teaches macroeconomy in spring.,0,0,"Nov 19th, 2022"
2816744,Bulent Temel,Economics department,University of Texas at San Antonio,5,3,"<U+0001F60E>
AWESOME",ECO-2023,I didn't appreciate the no extensions and makeups policy. But overall I really liked his class. He is first teacher I had who didn't prepare me for exams. I feel prepared for economics and my future career.,0,0,"Nov 19th, 2022"
2816744,Bulent Temel,Economics department,University of Texas at San Antonio,2,1,"<U+0001F616>
AWFUL",ECO-2023,"Although this class is very easy if you do the work, he gives you 3+ assignments every week and a quiz. Sometimes even doubles the amount of work and expects you to do 7 assignments and 2 quizzes a week.",0,0,"Nov 16th, 2022"
2816744,Bulent Temel,Economics department,University of Texas at San Antonio,5,3,"<U+0001F60E>
AWESOME",ECO-2023,"First class I took that I didn't not know how they will be useful for me. Dr. T explains what are in the book by relating them to consumers, businesses etc. Didn't think I would study economics for my Master's, but I am considering it now.",0,0,"Nov 16th, 2022"
2816744,Bulent Temel,Economics department,University of Texas at San Antonio,3,3,"<U+0001F610>
AVERAGE",ECO-2023,"He was okay, great guy and fun to talk to but not much of a help when it comes to the curriculum. The lectures were very real-world economics based and didn't relate to the homeworks, quizzes, or tests that much. All work is done through McGraw Hill Smartbook and due Sunday at midnight. Cool guy but could have taught the material better",0,0,"Nov 15th, 2022"
2816744,Bulent Temel,Economics department,University of Texas at San Antonio,4,2,"<U+0001F60E>
AWESOME",ECO-2023,He is a very inspiring person and you can tell he truly cares about his work. He was very keen to make sure everyone was heard in the class and regularly allowed class discussions. However the assignments were online and did not relate to the lectures that much. The assignments were easy but you will mostly learn yourself.,0,0,"Nov 14th, 2022"
2816744,Bulent Temel,Economics department,University of Texas at San Antonio,5,1,"<U+0001F60E>
AWESOME",ECO-2023,"Great professor, most of the criteria for exams you will learn via online an online textbook, but Professor Temel's lectures are full of great real-life examples that make the concepts easier to grasp. He's very fun to talk to, really cares a lot, is funny and is a great professor & person.",0,0,"Nov 14th, 2022"
2816744,Bulent Temel,Economics department,University of Texas at San Antonio,4,3,"<U+0001F60E>
AWESOME",ECO-2023,Great professor. I get anxious easily. His demeanor is so relaxed I felt comfortable the whole semester. Prepare to study from the book though. He doesn't solve problems from the book every class.,0,0,"Nov 10th, 2022"
2816744,Bulent Temel,Economics department,University of Texas at San Antonio,5,3,"<U+0001F60E>
AWESOME",ECO-2023,"I enjoyed his micro a lot. His teaching is not dry, he gives many examples and personal stories, and lets students discuss things. He even offered a debate class one week. I will take macro from him next semester too.",0,0,"Nov 9th, 2022"
2816744,Bulent Temel,Economics department,University of Texas at San Antonio,5,4,"<U+0001F60E>
AWESOME",ECO-2023,"Good teacher. Clean language and knows the contents real well. Very approachable, too. He offers lunch chats so you eat with him on Mondays and talk. I appreciated that.",0,0,"Nov 9th, 2022"
2816744,Bulent Temel,Economics department,University of Texas at San Antonio,5,3,"<U+0001F60E>
AWESOME",ECO-2023,I loved his classes. He makes you understand things really well and see the reasons for why they happen. Don't expect to do well in assignments by just attending classes though. He makes you study the book. Take his classes. I sure will.,0,0,"Nov 9th, 2022"
2816744,Bulent Temel,Economics department,University of Texas at San Antonio,1,2,"<U+0001F616>
AWFUL",ECO-2023,"His lectures are useless. only gives ""real world examples"" and definitions in class, no teaching. you can hear the door open and close as everyone leaves. Easy class but awful professor. Even said ""you should have read this on the homework, I'm just giving examples"". Take the class because its so easy but don't expect to gain anything out of it",0,0,"Nov 5th, 2022"
2816744,Bulent Temel,Economics department,University of Texas at San Antonio,5,2,"<U+0001F60E>
AWESOME",ECO-2023,"He's a really nice person who wants to get to know his students. Tests/quizzes were done online and the rest of the homework too. As long as you manage your time, you should be fine. I'd take him again. He also tries to give you insight on how to manage personal finances, which was really helpful!",0,0,"Oct 30th, 2022"
2816744,Bulent Temel,Economics department,University of Texas at San Antonio,2,4,"<U+0001F616>
AWFUL",ECO-2023,"Good professor however most of the things he goes over in class are only definitions, and he doesn't really talk about questions that pop up on the homework or tests in lectures. Most of the material you need to take quizzes or any grade is going to be in the textbook. Can only miss 5 lectures or you are dropped from the class.",0,0,"Oct 19th, 2022"
1277278,Edmund Luquette,Economics department,University of Texas at San Antonio,1,5,"<U+0001F616>
AWFUL",1301,"Prof Luquette is a terrible professor. He draws graphs on the board and doesn't explain the context, he teaches at ACC now and not UTSA and it isn't listed. He's incredibly unreasonable and passive-aggressive and never answers his email. Wastes class time, big oversharer, and asks incredibly inappropriate questions. DO NOT TAKE HIS CLASS!",0,0,"Nov 30th, 2022"
1277278,Edmund Luquette,Economics department,University of Texas at San Antonio,1,5,"<U+0001F616>
AWFUL",ECO220,This was a terrible course with a terrible professor. I learned absolutely nothing and all this course did was stress me out. When I tried to email for help I would 1) not even get a response 2) when I got a response it had nothing to do with what I emailed about or the questions I asked or 3) get a response with attitude. Did not prepare us.,1,0,"Nov 22nd, 2020"
1277278,Edmund Luquette,Economics department,University of Texas at San Antonio,1,4,"<U+0001F616>
AWFUL",ECON2301,"This professor simply reads the textbook to you, he does not explain or elaborate on any of the material. Tests are also broken down into three parts, in total consisting of roughly 200 questions.",1,0,"Nov 21st, 2020"
1277278,Edmund Luquette,Economics department,University of Texas at San Antonio,2,3,"<U+0001F616>
AWFUL",ECON2301,"He does not read emails carefully. I asked for a redo for a SLO discussion, and he told me that I cannot redo a TEST and that I should have emailed him before the test was due not after. I never asked for a test redo. I also, in fact, did ask about that test 2 days before the due date. Does not get his facts right before accusing someone.",2,0,"Aug 20th, 2018"
1979874,Samson Alva,Economics department,University of Texas at San Antonio,4,4,"<U+0001F60E>
AWESOME",ECO2023,"He is certainly not easy, and this is a rigorous class that teaches a lot about very mind blowing concepts like Game Theory. If you are not passionate about money do not take. You will learn a lot and you will have to study and take notes. This is not a blowoff. If you have any interest though in the subject, it is not hard. It is not like Calculus",0,0,"Feb 28th, 2023"
1979874,Samson Alva,Economics department,University of Texas at San Antonio,2,5,"<U+0001F616>
AWFUL",ECO2023,"Alva tends to go off topic quite a bit during lectures, and usually barely covers the main topics of the lesson. He is always at least 5-7 minutes late everyday but gets upset if someone has to leave early or if he goes past the end time of the class. The smartbook assignments are long and you'll pretty much be teaching yourself the material.",1,0,"Jan 11th, 2023"
1979874,Samson Alva,Economics department,University of Texas at San Antonio,4,4,"<U+0001F60E>
AWESOME",ECO2023,"Uses McGraw Hill meaning readings, hw, and quizzes will take a few hours out of your week. Uses learning format where you must finish the reading comprehension assignment prior to the actual lecture. His lectures are extremely in depth but tends to not cover entirety of the reading. Awful at replying to emails. He will grow on you if you let him.",0,0,"Jan 3rd, 2023"
1979874,Samson Alva,Economics department,University of Texas at San Antonio,1,4,"<U+0001F616>
AWFUL",ECON2023,"There will be a lot of homework to do, his lectures present nothing but information that he will already have you do quizzes on the day before the lecture he is supposed to teach it. He comes to class 10-20 minutes late everyday, got mad at students who were leaving early, and yelled at his student aid for going to the restroom. Take another prof.",1,0,"Dec 9th, 2022"
1979874,Samson Alva,Economics department,University of Texas at San Antonio,3,3,"<U+0001F610>
AVERAGE",ECO2023,6/10 not great but not too bad,0,0,"Dec 7th, 2022"
1979874,Samson Alva,Economics department,University of Texas at San Antonio,1,5,"<U+0001F616>
AWFUL",ECO2023,"If you can avoid him then you should. His lectures is just him rambling about nothing for an hour. He assigns a reading and comprehend that takes 2 hrs to finish, hw assignments, quizes, and a test every week. Sometimes he will forget to post the test and makes it dues in a few hours.",1,0,"Dec 4th, 2022"
1979874,Samson Alva,Economics department,University of Texas at San Antonio,5,3,"<U+0001F60E>
AWESOME",ECO2023,"Great professor. Show up, pay attention, and do the work. Lecture is only 1/5th of the information you need for the homework & tests. Study the concepts, evaluate them, extract the formulas, then practice applying. Reading assignment (mcgraw) is horrendously long each week so schedule time wisely. Gets you thinking.",0,0,"Dec 3rd, 2022"
1979874,Samson Alva,Economics department,University of Texas at San Antonio,4,3,"<U+0001F60E>
AWESOME",ECO2023,"He gives great lectures that pertain to actual real world applications. Probably one of the more ""down-to-Earth"" professors out there. While the SmartBook assignments are pretty long sometimes, they are the easiest grades to get. Not a bad professor by any means.",0,0,"Nov 29th, 2022"
1979874,Samson Alva,Economics department,University of Texas at San Antonio,2,4,"<U+0001F616>
AWFUL",ECO2023,Take him if you like reading and answering questions after each reading that can go from 1 hour to 3 and you have to do it 2x per week sometimes. He stays on 1 slide for the majority of the class and doesn't teach the whole lesson us the intro part to it. He is always willing to help I would take him again. The readings made my life miserable.,1,0,"Nov 21st, 2022"
1979874,Samson Alva,Economics department,University of Texas at San Antonio,1,5,"<U+0001F616>
AWFUL",ECO2023,Will randomly change the schedule without warning. Completely wastes all class time rambling on about things unrelated to what was supposed to be taught that day. You have a better chance of learning the material through youtube. Constantly starts class late and gets mad when you leave at actual end time rather. Avoid at all costs!,1,0,"Nov 18th, 2022"
1979874,Samson Alva,Economics department,University of Texas at San Antonio,2,3,"<U+0001F616>
AWFUL",ECO2023,"Professor Alva is okay. The first half of the semester is very overwhelming with homework, quizzes, and reading. Once you get past the midterm the class is 100% easier and the work load gets lighter. One thing I will say is that he does expect you to be in class and he is always always always late.",0,0,"Nov 15th, 2022"
1979874,Samson Alva,Economics department,University of Texas at San Antonio,1,5,"<U+0001F616>
AWFUL",ECO2023,Prof. Alva doesn't teach what's on the quizzes and tests and just babbles on about random topics for an hour and 15 minutes that will not help you in anyway. I don't know who let this dude teach because he is not suited to do so. I would rather teach myself quantum physics than take his course again. Peace out.,2,0,"Nov 15th, 2022"
1979874,Samson Alva,Economics department,University of Texas at San Antonio,5,4,"<U+0001F60E>
AWESOME",ECO2023,Connects the material to examples in business and everyday issues. Reading the textbook is required but is for completion grade. Really cool professor to chat with!,0,2,"Oct 5th, 2022"
1979874,Samson Alva,Economics department,University of Texas at San Antonio,1,5,"<U+0001F616>
AWFUL",ECO2023,"This professor sucked. I chose a different professor to avoid this man and ended up being put with him because the other professor left. Avoid Him and at all costs, You would like to have free time not doing 150+ questions every single day",3,0,"Oct 4th, 2022"
1979874,Samson Alva,Economics department,University of Texas at San Antonio,4,2,"<U+0001F60E>
AWESOME",ECO2023,"Pretty chill and nice professor. The class was flipped so you read chapters before going in depth about it in class so it made class easier for me. As long as you do the work and try to understand it, you'll pass.",0,2,"Aug 20th, 2022"
1979874,Samson Alva,Economics department,University of Texas at San Antonio,4,4,"<U+0001F60E>
AWESOME",ECO2023,"Teacher was amazing. You can tell that he is passionate about Econ and what he does for a living. He does his lectures flipped, meaning that you read a chapter then go over it the next meeting you have with your professor. To me, this was very helpful, if I had any questions about the reading, he would go over it within the lecture he would give.",0,2,"Aug 18th, 2022"
1979874,Samson Alva,Economics department,University of Texas at San Antonio,5,4,"<U+0001F60E>
AWESOME",ECO2023,"Great professor, if you want to challenge yourself to be a better economist then take his class!",0,3,"Mar 13th, 2022"
1979874,Samson Alva,Economics department,University of Texas at San Antonio,1,3,"<U+0001F616>
AWFUL",ECON2023,"He is a terrible professor and extremely rude. He could care about his course. You will not learn anything from his lectures. If you're going to take this class, I 100% recommend taking it with someone else.",3,0,"Jan 24th, 2022"
1979874,Samson Alva,Economics department,University of Texas at San Antonio,5,4,"<U+0001F60E>
AWESOME",ECO2023,"Professor Alva is a great professor. Lectures are long and textbook reading is crucial, but no other professor will equip you better for future courses in Econ. He went out of his way to be accessible to students, and offered plenty of extra credit opportunities. His exams were surprisingly simple compared to the lectures, so long as you read.",0,3,"Jan 12th, 2022"
1979874,Samson Alva,Economics department,University of Texas at San Antonio,2,4,"<U+0001F616>
AWFUL",ECO2023,"Professor Alva is quite simply a professor who attempts to ""go by the book"" when it comes to coursework, assignments, and lectures. If you apply yourself, you will pass the class. Though, note that any dates listed on the set schedule WILL change with little or no notice at all! He also expects at least 6 or 7 hours of your week dedicated to him.",2,0,"Dec 15th, 2021"
1979874,Samson Alva,Economics department,University of Texas at San Antonio,1,5,"<U+0001F616>
AWFUL",ECO3013,He is a terrible professor! He is extremely rude. This professor could really care less if you pass or not. Not to mention this is basically a self taught course you will not learn anything from his lettuces. If youre going to take this class I 100% recommend taking it with someone else. If I wouldve known beforehand I wouldve dropped this class,1,0,"Dec 7th, 2021"
1979874,Samson Alva,Economics department,University of Texas at San Antonio,5,3,"<U+0001F60E>
AWESOME",ECO2023,"This is the best professor I've had. Though many students complain, it is because they do not show up to class, talk while he is lecturing, or disrespect his time. Prof Alva is so passionate about his class, and knows how to keep the attention of his students. He gave his personal number out and allowed us to reach him til midnight. Xtra credit too",0,1,"Dec 5th, 2021"
1979874,Samson Alva,Economics department,University of Texas at San Antonio,1,5,"<U+0001F616>
AWFUL",ECO3013,I did not like this professor at all. He made assignment due dates all messed up and at the last minute when we all do it he changes the due date. He's also super rude and he doesn't teach well at all. This professor made the class so hard and made it to where we had to focus on his class the whole day. Do not take this professor he's bad.,2,0,"Nov 17th, 2021"
1979874,Samson Alva,Economics department,University of Texas at San Antonio,1,4,"<U+0001F616>
AWFUL",ECO2023,"Professor Alva is often unkind and rude to his students. His lectures are usually just repeated information of the textbooks reading due just before class, and often include long tangents about random unrelated topics. You could learn everything there is to know about this class with just the textbook, rendering him useless in and outside of class",2,0,"Oct 8th, 2021"
1979874,Samson Alva,Economics department,University of Texas at San Antonio,2,4,"<U+0001F616>
AWFUL",ECO2023,"You could quite literally learn this subject on Youtube. Literally, that's how I'm learning because you are expected to learn everything on your own. Lectures are just him going off on tangents. Assignments are due every day and due dates often change. You're better off taking this course with someone else. **Please save yourself the trouble.**",3,0,"Oct 1st, 2021"
1979874,Samson Alva,Economics department,University of Texas at San Antonio,2,5,"<U+0001F616>
AWFUL",ECO3013,He's very disorganized and messes up assignment due dates. This class is the toughest because I can't do anything outside of school that I want to do. I don't like him and I wouldn't recommend him.,2,0,"Sep 28th, 2021"
1979874,Samson Alva,Economics department,University of Texas at San Antonio,1,5,"<U+0001F616>
AWFUL",ECO2023,"This professor's introduction to microeconomics class is extremely disorganized and difficult because he has no clear grading criteria or a schedule until a month later. There was no indication of using a proctor until the first exam, and assignments are due daily. Unclear lectures that do not go over the material but your attendance is required.",2,0,"Sep 19th, 2021"
1979874,Samson Alva,Economics department,University of Texas at San Antonio,1,5,"<U+0001F616>
AWFUL",ECO3013,"Professor Alva is a haughty, rude, and self-righteous person. Constantly late for his own lectures, leaving little to no respite between heavy assignments, and a cold, callous disregard for his students, I found that his class was perhaps the toughest I've taken.",1,0,"Sep 3rd, 2021"
1979874,Samson Alva,Economics department,University of Texas at San Antonio,5,5,"<U+0001F60E>
AWESOME",ECO3013,The professor is a real gem Would want more and more classes from his Love it Thank you so much sir,0,2,"Feb 5th, 2021"
1979874,Samson Alva,Economics department,University of Texas at San Antonio,1,5,"<U+0001F616>
AWFUL",ECO6013,"Grades not posted. Even after the deadline. He must have something personal that came up, but he has left the entire class questioning where they stand in the class. He only posted one homework grade all semester. Great professor, just does not let you know how you are performing in the class, even at the very end.",2,0,"Dec 15th, 2020"
1979874,Samson Alva,Economics department,University of Texas at San Antonio,1,5,"<U+0001F616>
AWFUL",ECO4273,whoever says Alva is a great teacher is kidding himself its probably the same person. However unarguably a great professor interesting lectures but the class has no clear cut grading nor format be prepared for anything when it comes to exams or quizzes the exams and quizzes are the hardest I've ever had to take avoid him at all costs,2,0,"Dec 15th, 2020"
1979874,Samson Alva,Economics department,University of Texas at San Antonio,5,4,"<U+0001F60E>
AWESOME",ECO3013,Professor Alva is undoubtedly one of the most impressive professors at UTSA. His lectures are very in-depth and his ability to parse through and communicate conceptually and quantitatively challenging economic topics is brilliant. He is accessible outside of class and has valuable insights into the social/political side of economics.,0,1,"Aug 10th, 2020"
1979874,Samson Alva,Economics department,University of Texas at San Antonio,5,5,"<U+0001F60E>
AWESOME",ECO3013,"Math intensive class. Samson is very good at explaining the concepts, the class can be a bit difficult at first but just keep going to class and doing all hw assignments and you will be good to go(about one assignment due every week on pearson). Two tests the whole semester and one final.",0,2,"Jun 3rd, 2019"
1979874,Samson Alva,Economics department,University of Texas at San Antonio,5,5,"<U+0001F60E>
AWESOME",ECO6573,"Dr. Alva is one of the the toughest professors in the entire university. I had him for Game Theory. He taught us well, but the level at which he taught us was closer to the PhD level than the Master's level. The final exam he gave for that class was the most difficult exam I have ever taken. You have to really love econ to do well in this class.",0,1,"Jun 3rd, 2019"
1322148,Shakira Johnson,Economics department,University of Texas at San Antonio,1,4,"<U+0001F616>
AWFUL",ECO2023,"To make a long story short, save yourself from taking this professor. There is no effort in any of the lessons as it is all generated through the McGraw Hill textbook and video lectures recorded years ago. If you can find absolutely anybody else to take I would. Kind of feels like this class is just a bullet on her resume. Hopefully she changes.",0,0,"Mar 31st, 2023"
1322148,Shakira Johnson,Economics department,University of Texas at San Antonio,1,3,"<U+0001F616>
AWFUL",ECO2023,"She told us that her class was too easy so she needed to make it harder. Each module had around 4 assignments one containing 40-ish questions. Work is not difficult but exams are not like the review. AFTER she removed questions & curved because the grades. Attendance is ""not required"" because tophat is accessible anywhere WOULD NOT TAKE THIS CLASS",0,0,"Dec 8th, 2022"
1322148,Shakira Johnson,Economics department,University of Texas at San Antonio,1,5,"<U+0001F616>
AWFUL",ECO2023,Do not take if you have other options . Barely any teaching and she just gives way too much work . It does not help that she is a tough grader as well.,0,0,"Aug 29th, 2022"
1322148,Shakira Johnson,Economics department,University of Texas at San Antonio,2,3,"<U+0001F616>
AWFUL",ECO2023,"Webcams have to be on for quizzes and tests and that made taking them super stressful. The tests and quizzes were hard. If you can take another teacher for econ, do it.",0,0,"Aug 9th, 2022"
1322148,Shakira Johnson,Economics department,University of Texas at San Antonio,1,5,"<U+0001F616>
AWFUL",ECO2013,"Avoid this professor if you can. Her assignments are extremely difficult, and all quizzes and exams require webcam. Quizzes have 2 attempts but 10% deduction and different questions. Exams are timed, I was always rushing. If you take her and have no choice, make sure this is your only hard course because most likely you will be struggling",0,0,"May 17th, 2022"
1322148,Shakira Johnson,Economics department,University of Texas at San Antonio,3,3,"<U+0001F610>
AVERAGE",ECO2013,"Professor Johnson was an average professor, I took it online so I never really interacted with her. The quizzes and exams are proctored, there are multiple homework assignments every week. A pro, is that in this class, the homeworks weigh more than the quizzes and equal up to the the weight of the exams so if you fail an exam you can still pass.",0,0,"May 10th, 2022"
1322148,Shakira Johnson,Economics department,University of Texas at San Antonio,4,4,"<U+0001F60E>
AWESOME",ECO2023,"A good 1/3 of my week was spent on this class, so make sure you have the time in your schedule for it. There is a set of short lectures, a reading, online homework, and a quiz every week. Professor Flores/Johnson is okay at explaining, but combined with the reading it will make sense. Definitely not a class where you can ""fake it 'til you make it.""",0,0,"May 5th, 2022"
1322148,Shakira Johnson,Economics department,University of Texas at San Antonio,2,3,"<U+0001F616>
AWFUL",ECO2023,"I took ECO 2023 with this professor for Spring 2022 semester. It was A LOT of homework and quizzes. We used McGraw Hill and if anyone has experience using that software then you know it's VERY time consuming. The retry for the quizzes had 10% always taken off. Which did not even help. Also, no extra credit. Good luck if you have this professor...",0,0,"Apr 21st, 2022"
1322148,Shakira Johnson,Economics department,University of Texas at San Antonio,2,3,"<U+0001F616>
AWFUL",ECO2013,"This professor was fine, nothing spectacular though. The class does feel like it's taught in a vacuum and I don't always agree with the answers on the tests, but as long as you do the assignments you will pass. read the textbook, take notes, use them on the (proctored) tests and you're set. She has Discord, but don't expect an instant answer.",0,0,"Apr 18th, 2022"
1322148,Shakira Johnson,Economics department,University of Texas at San Antonio,3,4,"<U+0001F610>
AVERAGE",ECO2023,I don't have anything bad to say about her as a professor but the work load is a lot. I had on average 6-10 assignments a week a it was very difficult to keep up with. I took the course online so this was to make up for the lack of lectures but I recommend taking the course in person if you want an A. The verbiage in assignments was easy to mix up,0,0,"Mar 30th, 2022"
1322148,Shakira Johnson,Economics department,University of Texas at San Antonio,3,4,"<U+0001F610>
AVERAGE",ECON2023001,"Proctored exams and quizzes, a lot of reading. Be ready for multiple homework assigments a week.",0,0,"Dec 18th, 2021"
1322148,Shakira Johnson,Economics department,University of Texas at San Antonio,4,2,"<U+0001F60E>
AWESOME",ECO2003,"The format for this course was very streamlined and the grading criteria is clear. She has a habit of adding extra credit and curving grades, especially if your section is having trouble. But TBH, it is not a hard course. There is just a lot of work. Easy A if you are willing to finish the assignments.",0,0,"Dec 10th, 2021"
1322148,Shakira Johnson,Economics department,University of Texas at San Antonio,1,3,"<U+0001F616>
AWFUL",ECO2023,"Terrible class taught by a pretty bad teacher. She relies exclusively on smartbook and connect content and does very little to add to them. This entire class is taught in a vacuum, so many of the concepts border on questionable to down right incorrect. You can learn more about economics in a 10 minute youtube video than in this entire class.",0,1,"Dec 6th, 2021"
1322148,Shakira Johnson,Economics department,University of Texas at San Antonio,4,5,"<U+0001F60E>
AWESOME",ECO2013,"She is really helpful when it comes to reminding us of due dates which is important. Also, she seems like she actually cares about her students and their concerns. She is also accessible outside of class! Only thing is that the coursework is kind of difficult but other than that she is good.",0,0,"Nov 29th, 2021"
1322148,Shakira Johnson,Economics department,University of Texas at San Antonio,3,4,"<U+0001F610>
AVERAGE",ECO2023,"Provides short video lectures on each weekly module which give a general idea of what you'll be seeing in the textbook. Majority of the class is textbook-based with an online fill-in-the-blank/multiple-choice pre-homework (it's like a refresher to help you before the homework), then homework/quiz combination. She's pretty reachable, made a Discord.",1,0,"Nov 18th, 2021"
1322148,Shakira Johnson,Economics department,University of Texas at San Antonio,3,4,"<U+0001F610>
AVERAGE",ECO2013,Online course with proctored exams and quizzes. There were a lot of assignments to complete and try to keep up with. Reading the textbook before completing assignments would help a lot.,0,0,"Apr 28th, 2021"
1322148,Shakira Johnson,Economics department,University of Texas at San Antonio,4,4,"<U+0001F60E>
AWESOME",ECO2023,"Great, compassionate professor. Definitely was a tough course, with monitored quizzes and exams, but the best to learn from.",0,0,"Dec 13th, 2020"
1322148,Shakira Johnson,Economics department,University of Texas at San Antonio,4,1,"<U+0001F60E>
AWESOME",ECO2023,Okay Professor Johnson is a bit dry but her class was so easy to pass. You are allowed to use the book and your notes on all quizzes and tests.. come on now. As a non-economics major I found this class extremely easy. There are lots of assignments but they are so east. Seriously such an easy A. If you didn't pass you must not know how to read...,0,0,"Dec 12th, 2020"
1322148,Shakira Johnson,Economics department,University of Texas at San Antonio,2,4,"<U+0001F616>
AWFUL",ECO2023,"I took this class in the summer so a lot of info was crammed but honestly she had a very stale way of teaching the material. A lot of the exams and quizzes were based off of learnsmart exercises online which were very easy to make mistakes on and drastically affected grading. Overall, I wouldn't recommend this class to non-economic majors.",0,0,"Nov 18th, 2020"
1322148,Shakira Johnson,Economics department,University of Texas at San Antonio,3,4,"<U+0001F610>
AVERAGE",ECO2013,Read off the slides. Not very helpful. I don't like economics so I just didn't like the class.,0,0,"Nov 16th, 2020"
1322148,Shakira Johnson,Economics department,University of Texas at San Antonio,2,5,"<U+0001F616>
AWFUL",ECO2003,"This class had too long of assignments, I could barely handle it. I would not recommend this class for non economic majors. I did not like how she made her tests and some quizzes proctored since it felt like I was already pressured enough not knowing the information.",0,0,"Oct 29th, 2020"
1322148,Shakira Johnson,Economics department,University of Texas at San Antonio,5,2,"<U+0001F60E>
AWESOME",ECO1013,Best Econ professor out there. She's incredibly knowledgeable about the topic and displays a positive attitude the entire semester. Helps students achieve the best grade they can by answering all questions and opening a GroupMe for students. She's also super attractive which is a plus. Make sure to attend the class though because there are pop ups,0,0,"Jul 24th, 2020"
